variable,pressure_variable,lag_months,n,pearson_corr
H01,Monthly_Total_Pressure,10,110,-0.006208728210285953
H01,Monthly_Total_Pressure,11,109,-0.0751317121429766
H01,Monthly_Total_Pressure,12,108,-0.035558578159883884
H01,Monthly_Trolley_Total,0,120,0.3032791664603164
H01,Monthly_Trolley_Total,1,119,0.14297142208193203
H01,Monthly_Trolley_Total,2,118,0.1854919549217624
H01,Monthly_Trolley_Total,3,117,0.11228635859907928
H01,Monthly_Trolley_Total,4,116,0.10277155959545056
H01,Monthly_Trolley_Total,5,115,0.006604485081606015
H01,Monthly_Trolley_Total,6,114,0.013294938526650984
H01,Monthly_Trolley_Total,7,113,-0.08197996566582937
H01,Monthly_Trolley_Total,8,112,-0.09455189830303908
H01,Monthly_Trolley_Total,9,111,-0.16523804887899385
H01,Monthly_Trolley_Total,10,110,-0.1414296994924872
H01,Monthly_Trolley_Total,11,109,-0.19471528377462782
H01,Monthly_Trolley_Total,12,108,-0.17594874620543763
H01,Monthly_Ward_Total,0,120,0.5359188762606275
H01,Monthly_Ward_Total,1,119,0.43732642438115865
H01,Monthly_Ward_Total,2,118,0.4487214337904412
H01,Monthly_Ward_Total,3,117,0.42433199725422127
H01,Monthly_Ward_Total,4,116,0.4565948852255018
H01,Monthly_Ward_Total,5,115,0.3407237044781441
H01,Monthly_Ward_Total,6,114,0.35536512207515847
H01,Monthly_Ward_Total,7,113,0.2685413375110856
H01,Monthly_Ward_Total,8,112,0.2783477159416234
H01,Monthly_Ward_Total,9,111,0.22288890489162416
H01,Monthly_Ward_Total,10,110,0.2714724966519937
H01,Monthly_Ward_Total,11,109,0.18497850563628054
H01,Monthly_Ward_Total,12,108,0.25891485375606815
H02,Monthly_Total_Pressure,0,120,-0.1826943260218969
H02,Monthly_Total_Pressure,1,119,-0.18601623362728922
H02,Monthly_Total_Pressure,2,118,-0.2100324271930008
H02,Monthly_Total_Pressure,3,117,-0.26011491580002805
H02,Monthly_Total_Pressure,4,116,-0.27010892780899004
H02,Monthly_Total_Pressure,5,115,-0.29696261476391667
H02,Monthly_Total_Pressure,6,114,-0.27715268273059684
H02,Monthly_Total_Pressure,7,113,-0.2848048787247023
H02,Monthly_Total_Pressure,8,112,-0.2628930479952688
H02,Monthly_Total_Pressure,9,111,-0.23242588851950538
H02,Monthly_Total_Pressure,10,110,-0.204201047819928
H02,Monthly_Total_Pressure,11,109,-0.21371123080318982
H02,Monthly_Total_Pressure,12,108,-0.1856450233494708
H02,Monthly_Trolley_Total,0,120,-0.12612760817987242
H02,Monthly_Trolley_Total,1,119,-0.12768511242146488
H02,Monthly_Trolley_Total,2,118,-0.14716358747879274
H02,Monthly_Trolley_Total,3,117,-0.19158768753104102
H02,Monthly_Trolley_Total,4,116,-0.19527166347920133
H02,Monthly_Trolley_Total,5,115,-0.2179470127423899
H02,Monthly_Trolley_Total,6,114,-0.19256220078265426
H02,Monthly_Trolley_Total,7,113,-0.20067311107628757
H02,Monthly_Trolley_Total,8,112,-0.18076366361336516
H02,Monthly_Trolley_Total,9,111,-0.1538563641517096
H02,Monthly_Trolley_Total,10,110,-0.13031496237670695
H02,Monthly_Trolley_Total,11,109,-0.1369279219791794
H02,Monthly_Trolley_Total,12,108,-0.10567051938960113
H02,Monthly_Ward_Total,0,120,-0.2594886692345225
H02,Monthly_Ward_Total,1,119,-0.2662309251138732
H02,Monthly_Ward_Total,2,118,-0.2945941908158494
H02,Monthly_Ward_Total,3,117,-0.34572527013945564
H02,Monthly_Ward_Total,4,116,-0.36661575686688674
H02,Monthly_Ward_Total,5,115,-0.39629224886530195
H02,Monthly_Ward_Total,6,114,-0.39137296646199493
H02,Monthly_Ward_Total,7,113,-0.39608957275316337
H02,Monthly_Ward_Total,8,112,-0.3745960574461345
H02,Monthly_Ward_Total,9,111,-0.34336283141950114
H02,Monthly_Ward_Total,10,110,-0.31176323573609194
H02,Monthly_Ward_Total,11,109,-0.325263722313741
H02,Monthly_Ward_Total,12,108,-0.3098044786137867
H03,Monthly_Total_Pressure,0,120,0.2124711636739133
H03,Monthly_Total_Pressure,1,119,0.18771702138498728
H03,Monthly_Total_Pressure,2,118,0.23981389714603454
H03,Monthly_Total_Pressure,3,117,0.2588752214135483
H03,Monthly_Total_Pressure,4,116,0.24520894590631212
H03,Monthly_Total_Pressure,5,115,0.2545697407795363
H03,Monthly_Total_Pressure,6,114,0.2684362125654852
H03,Monthly_Total_Pressure,7,113,0.21353426881086507
H03,Monthly_Total_Pressure,8,112,0.2267427110400744
H03,Monthly_Total_Pressure,9,111,0.21244642059559712
H03,Monthly_Total_Pressure,10,110,0.22410288431195535
H03,Monthly_Total_Pressure,11,109,0.20098265793113218
H03,Monthly_Total_Pressure,12,108,0.2156797498937112
H03,Monthly_Trolley_Total,0,120,0.21771993694470523
H03,Monthly_Trolley_Total,1,119,0.19291638288472868
H03,Monthly_Trolley_Total,2,118,0.2511006160824851
H03,Monthly_Trolley_Total,3,117,0.2717341655918287
H03,Monthly_Trolley_Total,4,116,0.25962665029528553
H03,Monthly_Trolley_Total,5,115,0.26836166640833725
H03,Monthly_Trolley_Total,6,114,0.2785187459494712
H03,Monthly_Trolley_Total,7,113,0.22483383321817368
H03,Monthly_Trolley_Total,8,112,0.23890092452400608
H03,Monthly_Trolley_Total,9,111,0.22304872326277836
H03,Monthly_Trolley_Total,10,110,0.23425496081545336
H03,Monthly_Trolley_Total,11,109,0.2206945688526178
H03,Monthly_Trolley_Total,12,108,0.23318752627154415
H03,Monthly_Ward_Total,0,120,0.15660320666433153
H03,Monthly_Ward_Total,1,119,0.13786595886981648
H03,Monthly_Ward_Total,2,118,0.1667972576719932
H03,Monthly_Ward_Total,3,117,0.17871007258750496
H03,Monthly_Ward_Total,4,116,0.16472943023747075
H03,Monthly_Ward_Total,5,115,0.1731452852157405
H03,Monthly_Ward_Total,6,114,0.19131113142560688
H03,Monthly_Ward_Total,7,113,0.14551123527302778
H03,Monthly_Ward_Total,8,112,0.153767776844825
H03,Monthly_Ward_Total,9,111,0.14560826770087917
H03,Monthly_Ward_Total,10,110,0.15567643014020602
H03,Monthly_Ward_Total,11,109,0.11817600921708488
H03,Monthly_Ward_Total,12,108,0.13423526500707322
H04,Monthly_Total_Pressure,0,120,-0.13853031408490432
H04,Monthly_Total_Pressure,1,119,-0.1815337285343853
H04,Monthly_Total_Pressure,2,118,-0.16309669571504318
H04,Monthly_Total_Pressure,3,117,-0.17065530895367
H04,Monthly_Total_Pressure,4,116,-0.15989149970361427
H04,Monthly_Total_Pressure,5,115,-0.15584642565564868
H04,Monthly_Total_Pressure,6,114,-0.14901224899548443
H04,Monthly_Total_Pressure,7,113,-0.17717292248109703
H04,Monthly_Total_Pressure,8,112,-0.15414860669902314
H04,Monthly_Total_Pressure,9,111,-0.16473632684315115
H04,Monthly_Total_Pressure,10,110,-0.19066358901100006
H04,Monthly_Total_Pressure,11,109,-0.24640191254648472
H04,Monthly_Total_Pressure,12,108,-0.20475229622056582
H04,Monthly_Trolley_Total,0,120,-0.1443975274717363
H04,Monthly_Trolley_Total,1,119,-0.19771283335208045
H04,Monthly_Trolley_Total,2,118,-0.177000974362252
H04,Monthly_Trolley_Total,3,117,-0.185725817439927
H04,Monthly_Trolley_Total,4,116,-0.18185813633937878
H04,Monthly_Trolley_Total,5,115,-0.18250055130211942
H04,Monthly_Trolley_Total,6,114,-0.17786484707080297
H04,Monthly_Trolley_Total,7,113,-0.20532879426488979
H04,Monthly_Trolley_Total,8,112,-0.18873789069824842
H04,Monthly_Trolley_Total,9,111,-0.20381318845648996
H04,Monthly_Trolley_Total,10,110,-0.23258353101225318
H04,Monthly_Trolley_Total,11,109,-0.2925505824927071
H04,Monthly_Trolley_Total,12,108,-0.2570545018243409
H04,Monthly_Ward_Total,0,120,-0.09710757340402316
H04,Monthly_Ward_Total,1,119,-0.11055770638373853
H04,Monthly_Ward_Total,2,118,-0.10072479864467064
H04,Monthly_Ward_Total,3,117,-0.10435742546094928
H04,Monthly_Ward_Total,4,116,-0.08176770887970929
H04,Monthly_Ward_Total,5,115,-0.06879117362020533
H04,Monthly_Ward_Total,6,114,-0.058745654339500616
H04,Monthly_Ward_Total,7,113,-0.08248953835401408
H04,Monthly_Ward_Total,8,112,-0.05083398289691243
H04,Monthly_Ward_Total,9,111,-0.04992318342149861
H04,Monthly_Ward_Total,10,110,-0.0644252040157226
H04,Monthly_Ward_Total,11,109,-0.09999211813019224
H04,Monthly_Ward_Total,12,108,-0.0545043318497971
J01,Monthly_Total_Pressure,0,120,0.6478249606649042
J01,Monthly_Total_Pressure,1,119,0.5721690082606875
J01,Monthly_Total_Pressure,2,118,0.4364548564913299
J01,Monthly_Total_Pressure,3,117,0.2783938572341383
J01,Monthly_Total_Pressure,4,116,0.1443845566862512
J01,Monthly_Total_Pressure,5,115,0.04569596657894565
J01,Monthly_Total_Pressure,6,114,0.006096466820087611
J01,Monthly_Total_Pressure,7,113,-0.006915211491953615
J01,Monthly_Total_Pressure,8,112,0.10820045954118475
J01,Monthly_Total_Pressure,9,111,0.1699725301868242
J01,Monthly_Total_Pressure,10,110,0.2395447162355386
J01,Monthly_Total_Pressure,11,109,0.18269310355223942
J01,Monthly_Total_Pressure,12,108,0.18409131155410718
J01,Monthly_Trolley_Total,0,120,0.6175849281310732
J01,Monthly_Trolley_Total,1,119,0.5078991734205718
J01,Monthly_Trolley_Total,2,118,0.3689605558510625
J01,Monthly_Trolley_Total,3,117,0.21111162137660824
J01,Monthly_Trolley_Total,4,116,0.06960244160991816
J01,Monthly_Trolley_Total,5,115,-0.026710315706964298
J01,Monthly_Trolley_Total,6,114,-0.07467553845066127
J01,Monthly_Trolley_Total,7,113,-0.09279886266853703
J01,Monthly_Trolley_Total,8,112,0.01543131250970607
J01,Monthly_Trolley_Total,9,111,0.06792950652346888
J01,Monthly_Trolley_Total,10,110,0.13160973425290345
J01,Monthly_Trolley_Total,11,109,0.08228323036126882
J01,Monthly_Trolley_Total,12,108,0.07392988403642457
J01,Monthly_Ward_Total,0,120,0.5719941888193156
J01,Monthly_Ward_Total,1,119,0.5837973723563081
J01,Monthly_Ward_Total,2,118,0.48327191316637647
J01,Monthly_Ward_Total,3,117,0.35765624960682163
J01,Monthly_Ward_Total,4,116,0.26695478877179113
J01,Monthly_Ward_Total,5,115,0.1840761197975271
J01,Monthly_Ward_Total,6,114,0.16962857508679277
J01,Monthly_Ward_Total,7,113,0.1694317155076358
J01,Monthly_Ward_Total,8,112,0.2744737758506978
J01,Monthly_Ward_Total,9,111,0.34211198989456054
J01,Monthly_Ward_Total,10,110,0.40917557757757667
J01,Monthly_Ward_Total,11,109,0.34906095337142506
J01,Monthly_Ward_Total,12,108,0.3702791981792904
J02,Monthly_Total_Pressure,0,120,0.6334562860127338
J02,Monthly_Total_Pressure,1,119,0.5021891788676801
J02,Monthly_Total_Pressure,2,118,0.49929073685308734
J02,Monthly_Total_Pressure,3,117,0.4490161753339134
J02,Monthly_Total_Pressure,4,116,0.38836376634207065
J02,Monthly_Total_Pressure,5,115,0.3017432682788107
J02,Monthly_Total_Pressure,6,114,0.2639511896036757
J02,Monthly_Total_Pressure,7,113,0.10459198286723212
J02,Monthly_Total_Pressure,8,112,0.1563072164921298
J02,Monthly_Total_Pressure,9,111,0.13750250753874554
J02,Monthly_Total_Pressure,10,110,0.14159808483226563
J02,Monthly_Total_Pressure,11,109,0.07646929282412426
J02,Monthly_Total_Pressure,12,108,0.16431193840163041
J02,Monthly_Trolley_Total,0,120,0.5503027134543539
J02,Monthly_Trolley_Total,1,119,0.4001909029984607
J02,Monthly_Trolley_Total,2,118,0.3958643001126206
J02,Monthly_Trolley_Total,3,117,0.33388056519147924
J02,Monthly_Trolley_Total,4,116,0.26852140168508154
J02,Monthly_Trolley_Total,5,115,0.1793616700345192
J02,Monthly_Trolley_Total,6,114,0.12996594910268797
J02,Monthly_Trolley_Total,7,113,-0.029250637704509336
J02,Monthly_Trolley_Total,8,112,0.011109134639270187
J02,Monthly_Trolley_Total,9,111,-0.014475776377057784
J02,Monthly_Trolley_Total,10,110,-0.009858998211672044
J02,Monthly_Trolley_Total,11,109,-0.06440093345756832
J02,Monthly_Trolley_Total,12,108,0.008308865707722766
J02,Monthly_Ward_Total,0,120,0.668820808173619
J02,Monthly_Ward_Total,1,119,0.6054745245568062
J02,Monthly_Ward_Total,2,118,0.6063601561111364
J02,Monthly_Ward_Total,3,117,0.5903569009576968
J02,Monthly_Ward_Total,4,116,0.5521057919448172
J02,Monthly_Ward_Total,5,115,0.48867678594607084
J02,Monthly_Ward_Total,6,114,0.48174335906293314
J02,Monthly_Ward_Total,7,113,0.35509438096385937
J02,Monthly_Ward_Total,8,112,0.4193217030942113
J02,Monthly_Ward_Total,9,111,0.4184819558080297
J02,Monthly_Ward_Total,10,110,0.42101620916662946
J02,Monthly_Ward_Total,11,109,0.3479517840241816
J02,Monthly_Ward_Total,12,108,0.44838360620795176
J04,Monthly_Total_Pressure,0,120,-0.07844049415203037
J04,Monthly_Total_Pressure,1,119,-0.1807927602476437
J04,Monthly_Total_Pressure,2,118,-0.13082034585559324
J04,Monthly_Total_Pressure,3,117,-0.16835481932835694
J04,Monthly_Total_Pressure,4,116,-0.2147857929288302
J04,Monthly_Total_Pressure,5,115,-0.24967830155153187
J04,Monthly_Total_Pressure,6,114,-0.25692444822040933
J04,Monthly_Total_Pressure,7,113,-0.3402172072118492
J04,Monthly_Total_Pressure,8,112,-0.2997760956413916
J04,Monthly_Total_Pressure,9,111,-0.3566973564527326
J04,Monthly_Total_Pressure,10,110,-0.3862532435856504
J04,Monthly_Total_Pressure,11,109,-0.4161726580741611
J04,Monthly_Total_Pressure,12,108,-0.3635594266761359
J04,Monthly_Trolley_Total,0,120,-0.19383367420732167
J04,Monthly_Trolley_Total,1,119,-0.3021565530606409
J04,Monthly_Trolley_Total,2,118,-0.2472051477965937
J04,Monthly_Trolley_Total,3,117,-0.28468628430902604
J04,Monthly_Trolley_Total,4,116,-0.3293378293840515
J04,Monthly_Trolley_Total,5,115,-0.3573083434236488
J04,Monthly_Trolley_Total,6,114,-0.36695586116107365
J04,Monthly_Trolley_Total,7,113,-0.4408441564091139
J04,Monthly_Trolley_Total,8,112,-0.39656070336311516
J04,Monthly_Trolley_Total,9,111,-0.4506718246747142
J04,Monthly_Trolley_Total,10,110,-0.46890707120604436
J04,Monthly_Trolley_Total,11,109,-0.4923370306701613
J04,Monthly_Trolley_Total,12,108,-0.4404638306174838
J04,Monthly_Ward_Total,0,120,0.17406062772539507
J04,Monthly_Ward_Total,1,119,0.10478409680212908
J04,Monthly_Ward_Total,2,118,0.13401613188682238
J04,Monthly_Ward_Total,3,117,0.10404358947992892
J04,Monthly_Ward_Total,4,116,0.06373505859923587
J04,Monthly_Ward_Total,5,115,0.022449630148086465
J04,Monthly_Ward_Total,6,114,0.021722590203128896
J04,Monthly_Ward_Total,7,113,-0.06358748419601153
J04,Monthly_Ward_Total,8,112,-0.03863751260426165
J04,Monthly_Ward_Total,9,111,-0.08898457322553315
J04,Monthly_Ward_Total,10,110,-0.1351524757735499
J04,Monthly_Ward_Total,11,109,-0.17252300434090612
J04,Monthly_Ward_Total,12,108,-0.1294066935651705
J05,Monthly_Total_Pressure,0,120,0.438224580407923
J05,Monthly_Total_Pressure,1,119,0.44234848660176823
J05,Monthly_Total_Pressure,2,118,0.3092935471859903
J05,Monthly_Total_Pressure,3,117,0.15042159904278163
J05,Monthly_Total_Pressure,4,116,0.05301064314764585
J05,Monthly_Total_Pressure,5,115,-0.00017270783980789537
J05,Monthly_Total_Pressure,6,114,0.015502245183660175
J05,Monthly_Total_Pressure,7,113,0.04064754459876888
J05,Monthly_Total_Pressure,8,112,0.10908419893164703
J05,Monthly_Total_Pressure,9,111,0.1699428478745185
J05,Monthly_Total_Pressure,10,110,0.16272637893526232
J05,Monthly_Total_Pressure,11,109,0.10149305497537446
J05,Monthly_Total_Pressure,12,108,0.17347131663378834
J05,Monthly_Trolley_Total,0,120,0.3754114451549006
J05,Monthly_Trolley_Total,1,119,0.36277164777089893
J05,Monthly_Trolley_Total,2,118,0.24048649609422643
J05,Monthly_Trolley_Total,3,117,0.08618764960834342
J05,Monthly_Trolley_Total,4,116,-0.01139157221996147
J05,Monthly_Trolley_Total,5,115,-0.059958243626025615
J05,Monthly_Trolley_Total,6,114,-0.05199880444368522
J05,Monthly_Trolley_Total,7,113,-0.027064524042743312
J05,Monthly_Trolley_Total,8,112,0.038244321954821636
J05,Monthly_Trolley_Total,9,111,0.09788691892600906
J05,Monthly_Trolley_Total,10,110,0.09830843633770592
J05,Monthly_Trolley_Total,11,109,0.051074837177860925
J05,Monthly_Trolley_Total,12,108,0.1217082935334628
J05,Monthly_Ward_Total,0,120,0.473496227658362
J05,Monthly_Ward_Total,1,119,0.5123635098679301
J05,Monthly_Ward_Total,2,118,0.38529076962879216
J05,Monthly_Ward_Total,3,117,0.2501259625345159
J05,Monthly_Ward_Total,4,116,0.17341952240720812
J05,Monthly_Ward_Total,5,115,0.12201500546462125
J05,Monthly_Ward_Total,6,114,0.14997325757270258
J05,Monthly_Ward_Total,7,113,0.16996450479315575
J05,Monthly_Ward_Total,8,112,0.23043143767779997
J05,Monthly_Ward_Total,9,111,0.2808762782135435
J05,Monthly_Ward_Total,10,110,0.2597616276048734
J05,Monthly_Ward_Total,11,109,0.1829642728480773
J05,Monthly_Ward_Total,12,108,0.24254611496117257
L01,Monthly_Total_Pressure,0,120,0.43738932978028966
L01,Monthly_Total_Pressure,1,119,0.3382430718745916
L01,Monthly_Total_Pressure,2,118,0.40601088404946706
L01,Monthly_Total_Pressure,3,117,0.4186337575786689
L01,Monthly_Total_Pressure,4,116,0.4218459698150037
L01,Monthly_Total_Pressure,5,115,0.4017297390812279
L01,Monthly_Total_Pressure,6,114,0.39867331404234774
L01,Monthly_Total_Pressure,7,113,0.3051906672818845
L01,Monthly_Total_Pressure,8,112,0.3257085562544749
L01,Monthly_Total_Pressure,9,111,0.28668964921686546
L01,Monthly_Total_Pressure,10,110,0.28485219302108306
L01,Monthly_Total_Pressure,11,109,0.25532637159479227
L01,Monthly_Total_Pressure,12,108,0.2913274728309164
L01,Monthly_Trolley_Total,0,120,0.39078658407142536
L01,Monthly_Trolley_Total,1,119,0.29194484450845726
L01,Monthly_Trolley_Total,2,118,0.3570517599758707
L01,Monthly_Trolley_Total,3,117,0.3643814313731134
L01,Monthly_Trolley_Total,4,116,0.36640414427717966
L01,Monthly_Trolley_Total,5,115,0.3432539069153683
L01,Monthly_Trolley_Total,6,114,0.3361098401072865
L01,Monthly_Trolley_Total,7,113,0.239524439150844
L01,Monthly_Trolley_Total,8,112,0.25412007016432536
L01,Monthly_Trolley_Total,9,111,0.21719844807215966
L01,Monthly_Trolley_Total,10,110,0.2156208337824259
L01,Monthly_Trolley_Total,11,109,0.19016767378721938
L01,Monthly_Trolley_Total,12,108,0.21715149072331466
L01,Monthly_Ward_Total,0,120,0.4397082821306413
L01,Monthly_Ward_Total,1,119,0.36207262100522336
L01,Monthly_Ward_Total,2,118,0.42133707676115667
L01,Monthly_Ward_Total,3,117,0.4420977368346533
L01,Monthly_Ward_Total,4,116,0.44717462402302827
L01,Monthly_Ward_Total,5,115,0.437180392039979
L01,Monthly_Ward_Total,6,114,0.44234638506647195
L01,Monthly_Ward_Total,7,113,0.3745757175328264
L01,Monthly_Ward_Total,8,112,0.4025619306940109
L01,Monthly_Ward_Total,9,111,0.36755105058455095
L01,Monthly_Ward_Total,10,110,0.3657426416578032
L01,Monthly_Ward_Total,11,109,0.3343292066921167
L01,Monthly_Ward_Total,12,108,0.38126193694751476
L02,Monthly_Total_Pressure,0,120,0.15699410554374146
L02,Monthly_Total_Pressure,1,119,0.10862214210918755
L02,Monthly_Total_Pressure,2,118,0.17067174125011902
L02,Monthly_Total_Pressure,3,117,0.18868458994830814
L02,Monthly_Total_Pressure,4,116,0.1716415778703967
L02,Monthly_Total_Pressure,5,115,0.17455864961653772
L02,Monthly_Total_Pressure,6,114,0.1856401029527735
L02,Monthly_Total_Pressure,7,113,0.09557915879489222
L02,Monthly_Total_Pressure,8,112,0.11805503923942098
L02,Monthly_Total_Pressure,9,111,0.0975939148502821
L02,Monthly_Total_Pressure,10,110,0.11839831313188291
L02,Monthly_Total_Pressure,11,109,0.08599346578514017
L02,Monthly_Total_Pressure,12,108,0.11119845470638584
L02,Monthly_Trolley_Total,0,120,0.15631923419160113
L02,Monthly_Trolley_Total,1,119,0.1054728878848593
L02,Monthly_Trolley_Total,2,118,0.17737377795523293
L02,Monthly_Trolley_Total,3,117,0.19724718890994541
L02,Monthly_Trolley_Total,4,116,0.18173157531612472
L02,Monthly_Trolley_Total,5,115,0.18448869731601475
L02,Monthly_Trolley_Total,6,114,0.1918539502907833
L02,Monthly_Trolley_Total,7,113,0.10395604019388972
L02,Monthly_Trolley_Total,8,112,0.12817844736256273
L02,Monthly_Trolley_Total,9,111,0.10754456852332904
L02,Monthly_Trolley_Total,10,110,0.12718827594488435
L02,Monthly_Trolley_Total,11,109,0.10967569052673207
L02,Monthly_Trolley_Total,12,108,0.13080060987783912
L02,Monthly_Ward_Total,0,120,0.1250190782678627
L02,Monthly_Ward_Total,1,119,0.09234841016391049
L02,Monthly_Ward_Total,2,118,0.12142296139847483
L02,Monthly_Ward_Total,3,117,0.13190724624808084
L02,Monthly_Ward_Total,4,116,0.1153117816764532
L02,Monthly_Ward_Total,5,115,0.1177596017434121
L02,Monthly_Ward_Total,6,114,0.13385180942140534
L02,Monthly_Ward_Total,7,113,0.0583727453788999
L02,Monthly_Ward_Total,8,112,0.07232168142337907
L02,Monthly_Ward_Total,9,111,0.056519651253304395
L02,Monthly_Ward_Total,10,110,0.0752443863551259
L02,Monthly_Ward_Total,11,109,0.019424882303456615
L02,Monthly_Ward_Total,12,108,0.047592254859817586
L04,Monthly_Total_Pressure,0,120,0.16299849066167593
L04,Monthly_Total_Pressure,1,119,0.0849595818974701
L04,Monthly_Total_Pressure,2,118,0.18139740878863414
L04,Monthly_Total_Pressure,3,117,0.20570394385059865
L04,Monthly_Total_Pressure,4,116,0.16556058270072738
L04,Monthly_Total_Pressure,5,115,0.1662342724824536
L04,Monthly_Total_Pressure,6,114,0.19522085266391176
L04,Monthly_Total_Pressure,7,113,0.09741782671169359
L04,Monthly_Total_Pressure,8,112,0.14557562941736052
L04,Monthly_Total_Pressure,9,111,0.12705404680776783
L04,Monthly_Total_Pressure,10,110,0.14962155637485114
L04,Monthly_Total_Pressure,11,109,0.09245839958848952
L04,Monthly_Total_Pressure,12,108,0.13762825922445393
L04,Monthly_Trolley_Total,0,120,0.1960300713457024
L04,Monthly_Trolley_Total,1,119,0.11052660317523863
L04,Monthly_Trolley_Total,2,118,0.21593579139478605
L04,Monthly_Trolley_Total,3,117,0.23972129837081782
L04,Monthly_Trolley_Total,4,116,0.20177135983511332
L04,Monthly_Trolley_Total,5,115,0.20411789959063353
L04,Monthly_Trolley_Total,6,114,0.22763779391655858
L04,Monthly_Trolley_Total,7,113,0.13541084880164797
L04,Monthly_Trolley_Total,8,112,0.18077026176128302
L04,Monthly_Trolley_Total,9,111,0.15752284994562207
L04,Monthly_Trolley_Total,10,110,0.18016845141347165
L04,Monthly_Trolley_Total,11,109,0.1404716857144732
L04,Monthly_Trolley_Total,12,108,0.1829296574646748
L04,Monthly_Ward_Total,0,120,0.06085989256570577
L04,Monthly_Ward_Total,1,119,0.01500160535693675
L04,Monthly_Ward_Total,2,118,0.07309174175759561
L04,Monthly_Ward_Total,3,117,0.09345135495997396
L04,Monthly_Ward_Total,4,116,0.05718400628323169
L04,Monthly_Ward_Total,5,115,0.05406261787492104
L04,Monthly_Ward_Total,6,114,0.08794638561304792
L04,Monthly_Ward_Total,7,113,-0.0004850150717848525
L04,Monthly_Ward_Total,8,112,0.04284732288713291
L04,Monthly_Ward_Total,9,111,0.03782895954603266
L04,Monthly_Ward_Total,10,110,0.05535874880308557
L04,Monthly_Ward_Total,11,109,-0.025165720935108788
L04,Monthly_Ward_Total,12,108,0.015899718758958084
M01,Monthly_Total_Pressure,0,120,0.25961146891643694
M01,Monthly_Total_Pressure,1,119,0.10759385938817256
M01,Monthly_Total_Pressure,2,118,0.1805424006295213
M01,Monthly_Total_Pressure,3,117,0.1496187974972119
M01,Monthly_Total_Pressure,4,116,0.13599030261090542
M01,Monthly_Total_Pressure,5,115,0.1405586535042973
M01,Monthly_Total_Pressure,6,114,0.1974185401949074
M01,Monthly_Total_Pressure,7,113,0.09087138275924594
M01,Monthly_Total_Pressure,8,112,0.18720184630473713
M01,Monthly_Total_Pressure,9,111,0.16855517339464685
M01,Monthly_Total_Pressure,10,110,0.18870410530525084
M01,Monthly_Total_Pressure,11,109,0.11937525845758264
M01,Monthly_Total_Pressure,12,108,0.18138415196511856
M01,Monthly_Trolley_Total,0,120,0.24852820447037294
M01,Monthly_Trolley_Total,1,119,0.07623895743135276
M01,Monthly_Trolley_Total,2,118,0.1424066210770291
M01,Monthly_Trolley_Total,3,117,0.10308751005813438
M01,Monthly_Trolley_Total,4,116,0.08288293362593362
M01,Monthly_Trolley_Total,5,115,0.08461756553462406
M01,Monthly_Trolley_Total,6,114,0.1319894256547941
M01,Monthly_Trolley_Total,7,113,0.02687924038651686
M01,Monthly_Trolley_Total,8,112,0.11142552457325665
M01,Monthly_Trolley_Total,9,111,0.0861113544414995
M01,Monthly_Trolley_Total,10,110,0.09740664684491404
M01,Monthly_Trolley_Total,11,109,0.028530867948687314
M01,Monthly_Trolley_Total,12,108,0.07804412303159408
M01,Monthly_Ward_Total,0,120,0.2271070507913349
M01,Monthly_Ward_Total,1,119,0.14912255903056743
M01,Monthly_Ward_Total,2,118,0.22076290915381502
M01,Monthly_Ward_Total,3,117,0.21337567909673408
M01,Monthly_Ward_Total,4,116,0.21606979004778387
M01,Monthly_Ward_Total,5,115,0.22545643982514055
M01,Monthly_Ward_Total,6,114,0.2893373868541175
M01,Monthly_Ward_Total,7,113,0.20202605240305407
M01,Monthly_Ward_Total,8,112,0.30202419043735307
M01,Monthly_Ward_Total,9,111,0.3009885087786448
M01,Monthly_Ward_Total,10,110,0.33514808273322105
M01,Monthly_Ward_Total,11,109,0.2796151818829368
M01,Monthly_Ward_Total,12,108,0.3542027938974144
M02,Monthly_Total_Pressure,0,120,0.24642641620848946
M02,Monthly_Total_Pressure,1,119,0.22061321413370646
M02,Monthly_Total_Pressure,2,118,0.285165187048567
M02,Monthly_Total_Pressure,3,117,0.32860565226142247
M02,Monthly_Total_Pressure,4,116,0.33895146570313345
M02,Monthly_Total_Pressure,5,115,0.3417333894886611
M02,Monthly_Total_Pressure,6,114,0.3450462837827649
M02,Monthly_Total_Pressure,7,113,0.2746786946962765
M02,Monthly_Total_Pressure,8,112,0.2845920853466343
M02,Monthly_Total_Pressure,9,111,0.26548449466896157
M02,Monthly_Total_Pressure,10,110,0.26095257860583787
M02,Monthly_Total_Pressure,11,109,0.25594686716227677
M02,Monthly_Total_Pressure,12,108,0.2832614624228258
M02,Monthly_Trolley_Total,0,120,0.2556473252769906
M02,Monthly_Trolley_Total,1,119,0.23433660824629574
M02,Monthly_Trolley_Total,2,118,0.30179294136039075
M02,Monthly_Trolley_Total,3,117,0.34313833311780934
M02,Monthly_Trolley_Total,4,116,0.3551793495274931
M02,Monthly_Trolley_Total,5,115,0.3579648975312158
M02,Monthly_Trolley_Total,6,114,0.36055955014927155
M02,Monthly_Trolley_Total,7,113,0.2890232510891607
M02,Monthly_Trolley_Total,8,112,0.29768451182504113
M02,Monthly_Trolley_Total,9,111,0.27753228142225955
M02,Monthly_Trolley_Total,10,110,0.27218267610582303
M02,Monthly_Trolley_Total,11,109,0.27056051993099184
