variable,pressure_variable,lag_months,n,pearson_corr
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,5,91,-0.19760517090327556
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,6,90,-0.14247291380724836
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,7,89,-0.31841795541676154
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,8,88,-0.23954645511681044
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,9,87,-0.2700608853175049
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,10,86,-0.28447536029807347
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,11,85,-0.330699100044084
BENZO_FREQ_N05BA12,Monthly_Trolley_Total,12,84,-0.2664392815798375
BENZO_FREQ_N05BA12,Monthly_Ward_Total,0,96,-0.034735242520205385
BENZO_FREQ_N05BA12,Monthly_Ward_Total,1,95,-0.11053491257754582
BENZO_FREQ_N05BA12,Monthly_Ward_Total,2,94,-0.06493262926304567
BENZO_FREQ_N05BA12,Monthly_Ward_Total,3,93,-0.06411943249145836
BENZO_FREQ_N05BA12,Monthly_Ward_Total,4,92,-0.11832480858671039
BENZO_FREQ_N05BA12,Monthly_Ward_Total,5,91,-0.12755610584435786
BENZO_FREQ_N05BA12,Monthly_Ward_Total,6,90,-0.07030805130672522
BENZO_FREQ_N05BA12,Monthly_Ward_Total,7,89,-0.2506308768512319
BENZO_FREQ_N05BA12,Monthly_Ward_Total,8,88,-0.19172369034126072
BENZO_FREQ_N05BA12,Monthly_Ward_Total,9,87,-0.22457747380647997
BENZO_FREQ_N05BA12,Monthly_Ward_Total,10,86,-0.23401090621645285
BENZO_FREQ_N05BA12,Monthly_Ward_Total,11,85,-0.3124139161400842
BENZO_FREQ_N05BA12,Monthly_Ward_Total,12,84,-0.21696413413633717
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,0,96,-0.3000940978875019
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,1,95,-0.3225370902222323
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,2,94,-0.3270140978369461
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,3,93,-0.34133727178877904
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,4,92,-0.35550186523652494
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,5,91,-0.35539126178998337
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,6,90,-0.33469581572575113
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,7,89,-0.3273422061574911
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,8,88,-0.31014679293661973
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,9,87,-0.29880532788922426
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,10,86,-0.2859390291554371
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,11,85,-0.2870416311353689
BENZO_FREQ_N05CD01,Monthly_Total_Pressure,12,84,-0.2697506947060211
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,0,96,-0.23308935463731903
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,1,95,-0.25172299000152143
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,2,94,-0.2515729335493066
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,3,93,-0.2639492762768862
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,4,92,-0.2751257866527457
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,5,91,-0.27190836696002846
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,6,90,-0.24842212899127478
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,7,89,-0.23493809205322058
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,8,88,-0.2121117019347967
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,9,87,-0.19772062760040762
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,10,86,-0.18283029891646943
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,11,85,-0.17772277031773837
BENZO_FREQ_N05CD01,Monthly_Trolley_Total,12,84,-0.15726057095433235
BENZO_FREQ_N05CD01,Monthly_Ward_Total,0,96,-0.3743675225776796
BENZO_FREQ_N05CD01,Monthly_Ward_Total,1,95,-0.39842788745307717
BENZO_FREQ_N05CD01,Monthly_Ward_Total,2,94,-0.4107846400954625
BENZO_FREQ_N05CD01,Monthly_Ward_Total,3,93,-0.42587514021497463
BENZO_FREQ_N05CD01,Monthly_Ward_Total,4,92,-0.4435777788775491
BENZO_FREQ_N05CD01,Monthly_Ward_Total,5,91,-0.45038819132577224
BENZO_FREQ_N05CD01,Monthly_Ward_Total,6,90,-0.4396030570839188
BENZO_FREQ_N05CD01,Monthly_Ward_Total,7,89,-0.4465843970010272
BENZO_FREQ_N05CD01,Monthly_Ward_Total,8,88,-0.44475725618906237
BENZO_FREQ_N05CD01,Monthly_Ward_Total,9,87,-0.4422121223213765
BENZO_FREQ_N05CD01,Monthly_Ward_Total,10,86,-0.4369268521881484
BENZO_FREQ_N05CD01,Monthly_Ward_Total,11,85,-0.4516082632669541
BENZO_FREQ_N05CD01,Monthly_Ward_Total,12,84,-0.4439798268467094
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,0,96,-0.3525687474177789
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,1,95,-0.409601827477008
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,2,94,-0.45117275681513896
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,3,93,-0.48377175941513356
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,4,92,-0.5082650008512763
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,5,91,-0.5271067761602013
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,6,90,-0.5191682209767949
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,7,89,-0.5221440178127769
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,8,88,-0.5269502408296185
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,9,87,-0.5238281460845161
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,10,86,-0.5272141069599908
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,11,85,-0.533715214983402
BENZO_FREQ_N05CD02,Monthly_Total_Pressure,12,84,-0.5188540180915937
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,0,96,-0.41056807567987097
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,1,95,-0.4658688055641862
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,2,94,-0.5039001160028613
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,3,93,-0.5316050210595084
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,4,92,-0.5494765649587914
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,5,91,-0.5597450266793097
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,6,90,-0.5469443963859982
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,7,89,-0.5434157673328904
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,8,88,-0.5429875236260154
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,9,87,-0.5337386997846995
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,10,86,-0.5300021157788131
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,11,85,-0.5247265564208191
BENZO_FREQ_N05CD02,Monthly_Trolley_Total,12,84,-0.5015484723764586
BENZO_FREQ_N05CD02,Monthly_Ward_Total,0,96,-0.16090505610892936
BENZO_FREQ_N05CD02,Monthly_Ward_Total,1,95,-0.20888088051856377
BENZO_FREQ_N05CD02,Monthly_Ward_Total,2,94,-0.2483044227133535
BENZO_FREQ_N05CD02,Monthly_Ward_Total,3,93,-0.2831028042391825
BENZO_FREQ_N05CD02,Monthly_Ward_Total,4,92,-0.3158517058187018
BENZO_FREQ_N05CD02,Monthly_Ward_Total,5,91,-0.34839299965369686
BENZO_FREQ_N05CD02,Monthly_Ward_Total,6,90,-0.3527938553516026
BENZO_FREQ_N05CD02,Monthly_Ward_Total,7,89,-0.37006586600057145
BENZO_FREQ_N05CD02,Monthly_Ward_Total,8,88,-0.38538400882984325
BENZO_FREQ_N05CD02,Monthly_Ward_Total,9,87,-0.39621177891661336
BENZO_FREQ_N05CD02,Monthly_Ward_Total,10,86,-0.41404232155572873
BENZO_FREQ_N05CD02,Monthly_Ward_Total,11,85,-0.443749801366849
BENZO_FREQ_N05CD02,Monthly_Ward_Total,12,84,-0.44961617226396294
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,0,96,-0.23751919209018238
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,1,95,-0.3094601146045688
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,2,94,-0.3107341301761843
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,3,93,-0.30921551518998025
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,4,92,-0.3503012776177174
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,5,91,-0.35602489690119726
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,6,90,-0.3216346361053866
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,7,89,-0.39209673860534056
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,8,88,-0.34409660558911737
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,9,87,-0.33296701498709674
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,10,86,-0.32382862911682975
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,11,85,-0.36199604951491193
BENZO_FREQ_N05CD05,Monthly_Total_Pressure,12,84,-0.31198901195578793
BENZO_FREQ_N05CD05,Monthly_Trolley_Total,0,96,-0.21314335422797337
